ID,ExpValue,SimMean,SimStd,SimMin,SimPercentMean,SimPercentStd
Nominal,2.9160693682559597,2.1811678862359885,0.4242370381209825,1.1015653879319145,0.48811881188118816,0.06211413016279062
Robust,2.3924726647449335,2.095748332626725,0.3975771423347934,1.3599121263581677,0.4657425742574257,0.10725350344314283
OffNominal,3.353317462604592,2.4021128002732355,0.4391575400462593,1.6092941319427776,0.42297029702970307,0.08767258019105997
