x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
1.0902088050196899,0.9798103689829267,1.0293270626178095,1.0225989878149635,0.9661028257078446,0.9679153533179017,0.9334973546681897,0.9405768861256762,0.9228130245738536,0.9961602393313737,1.0047964552721507,1.2074009172474927,1.0072341316293718,2.0890034300995612,1.1738994162265222,1.1231059389575109,1.1768649194831216,1.1837430100592183,0.947012122351563,0.9972425791178986,1.0847922037528226,0.9702669639970395,1.045215272453482,1.0897014085208985,1.0354499417962943,1.0662570583781588,1.0687902709400285
2.1885336877765775,1.1112665090275844,1.0263680129309845,1.152310757392909,0.9772069803305501,0.8632619350323895,0.8588584908333459,0.8603841008539265,0.8141912860937959,1.1635600155835335,0.9521236680106187,0.8661995155446242,0.9809927996817696,0.8958399451645913,0.8288411058899818,0.883241784832767,0.8734006121392939,0.8234978960828401,0.9191606905759592,0.8610931813616501,0.8047399866970077,0.8687307121024198,0.8351757112010348,0.8053156979418368,0.8529590468391988,0.8337726381608157,0.8053217498898275
2.1978680166298346,1.03302920623503,1.43568453450648,1.160241613882865,0.992761983074997,0.972886463703197,0.884148183828865,0.8479153155868683,0.8468651235882009,1.1508738094676059,0.9911260871365623,1.0395059061653649,0.9702070379107418,0.906463386306622,0.9318297176474581,0.8828214609823394,0.8609270551460391,0.8740508518199727,0.8777907891926184,0.8394778952033544,0.8573400327195482,0.8475370677683084,0.8433550125560758,0.8706335819959243,0.8433825129622405,0.8452434983645097,0.8677212112717332
2.232428082600289,1.0831236373058788,1.0360557622692996,0.9751559079525153,0.998438253555197,0.8824282153409879,0.9179821435888089,0.8826956515273503,0.8312197459509008,1.1690480738436175,0.995337452697014,0.9152039110109453,1.0386747548014723,1.0382010959967765,0.9379897288759875,1.06985183624233,1.0136439603738574,0.912361445888605,0.9087577673582276,0.8962960473740763,0.8587929457474597,0.9336943322028266,0.9401356625224949,0.9076213815718986,0.9825468982354211,0.9447943558457124,0.9457432103241807
2.196190545618397,1.039880985674519,1.027619517296843,1.1072973041494876,0.9508046973796161,0.8980007100800553,0.8903206132508069,0.8915740407972126,0.8529023650476295,1.1064221105416974,1.0080696318321711,0.8949337588563047,1.0142199570308081,0.9258771161846807,0.8937336099132395,0.9048573446983494,0.9092470358412016,0.8804761144307007,1.2606342433713242,1.0212805926097799,0.8986456628278379,1.0083961270446473,0.9395899368073893,0.9056056547260256,0.8781895391908334,0.89314883149935,0.9162311640199053
2.1694703339244046,1.1309637371014551,1.1412171412693521,1.1558806628048135,0.9804140191169136,0.9270796267877651,0.9003050460141347,0.8702332158728406,0.8183991740612493,1.1517249829257226,0.997773695605057,1.1881185714563924,0.9684199722819667,0.9140927416629099,0.9444520386881622,0.9009084393178517,0.8749537872289936,0.8428497482133404,0.8705900168678735,0.8619632562790259,0.9486711513678764,0.8391420334976417,0.8385536804477813,0.8752474193835107,0.8474047477234098,0.8395255202869567,0.8385391631544701
2.182648422924677,1.1161354543337676,1.031335961850061,1.1684565748098568,1.011151434600945,0.8784030598957094,0.9675613391361204,1.0846090551987349,0.9025887449236067,1.1677249961649208,0.9981882977216747,0.8946157281439784,1.0437390383362992,1.0411013937630267,0.9112505126493492,1.0755898209167878,1.0777375664720439,0.8863664153389856,0.9736542806168511,0.9399329698483231,0.8944413377888659,0.9645372119001304,0.9597137626717666,0.9248033612811646,1.0185742674732197,0.9400054755112373,0.8902773545236624
2.1884859429556056,1.0469141249563196,0.8122783213968405,1.1331203730275354,0.9540598202118744,0.8161592313559994,0.8411053022523893,0.8546546891975765,0.8224285590768232,1.2412397596620932,0.9723929879046946,0.8418465190966814,0.9892890758949588,0.9083936918246674,0.8468223359233158,0.8441781676023036,0.8597692203635389,0.8516192220068909,1.1438628824074637,1.0768571742698243,0.9302794873215788,1.0266978574571333,0.9457860896569235,0.9271216485862367,0.8523821903756295,0.872569511380091,0.881832013182992
2.1758557648492682,1.1703435471497303,1.4716682898807818,1.1406811526894571,1.0485085692429439,1.022183098303048,0.8908430262131309,0.954480410135421,1.006289375764417,1.1601661674625279,1.0220663401015406,1.0556008210429442,0.9965252149152247,1.0663636249724684,1.0823806579494302,0.930834047298541,1.0081519473542802,1.0480850699916517,0.8942526805060556,0.8740522670254008,0.8895158200793866,0.8874248833037017,0.9433404613346851,0.9615873581208447,0.8701606620341675,0.9366666186983302,1.0100695421889134
2.1783330459663057,1.0470681721632262,0.8123911860364775,1.15939814479712,0.9542859831272602,0.8123114852603438,0.9132111669540386,0.8692502241292167,0.8162952988590184,1.2357076917493834,0.983629579003252,0.8458800017936936,1.075295570396261,0.9532688642536296,0.85855246956739,1.0817590912137762,0.980744209706364,0.870712327533236,1.269033189179488,1.0935353036757078,0.9426247703434231,1.1230865372153171,1.0598266988935423,1.0108962880414742,1.218587464408084,1.0850234598041892,0.9588059809948476
