ID,ExpValue,SimMean,SimStd,SimMin,SimPercentMean,SimPercentStd
Nominal,2.9160693682559597,2.99356592761866,0.4112427541200427,2.148834757717518,0.8089108910891089,0.041234318677585424
Robust,2.5668749784520535,2.9382694390264232,0.3178272905398132,2.4829226797485933,0.7861386138613861,0.05662735469182103
OffNominal,3.353317462604592,2.709655917763363,0.4027119803083134,2.2012504679587632,0.7514851485148514,0.0640723186044461
