ID,ExpValue,SimMean,SimStd,SimMin,SimPercentMean,SimPercentStd
Nominal,1.8922765710221865,1.7804704346228197,0.10288424807772685,1.6468090926116314,0.17407407407407408,0.058894379298812194
Robust,1.5330412968528833,1.928325520468715,0.15103153848540668,1.662666008372761,0.06666666666666667,0.031145106143410452
OffNominal,2.026734631409111,1.6963324246767864,0.07472476027580133,1.5695040617656135,0.05555555555555557,2.154731266357647e-17
