ID,ExpValue,SimMean,SimStd,SimMin,SimPercentMean,SimPercentStd
Nominal,2.917671076134938,2.62957696903731,0.29892073928821716,2.224714808285124,0.6148514851485147,0.039452405286517805
Robust,1.613143176689987,1.6539658203161067,0.08118580646107787,1.5145747535417757,0.6683168316831681,0.03405902217912588
OffNominal,1.9721459092549598,1.9566593167825794,0.11153999485901732,1.8378360594778393,0.6693069306930691,0.044572786841278224
