ID,ExpValue,SimMean,SimStd,SimMin,SimPercentMean,SimPercentStd
Nominal,1.6726317173336502,1.8771814241391547,0.05476406003935579,1.776164829653179,0.29523809523809524,0.09470751676302411
Robust,1.5434374660939627,2.5149442904826715,0.12698240417671983,2.3050864269474487,0.638095238095238,0.13506061832496918
